"name","position","perf.index","std.w","std.sv","std.k","std.era","std.whip","std.r","std.hr","std.rbi","std.sb","std.obp","std.w.obp","w","sv","k","era","whip","r","hr","rbi","sb","obp","w.obp"
"99","Dexter Fowler","OF",15.5191967010752,NA,NA,NA,NA,NA,4.37570953272246,2.23769942032377,3.26102419911423,3.6369698918165,2.69454518236403,2.00779365709823,NA,NA,NA,NA,NA,77.3333333333333,10.6666666666667,59.6666666666667,13.3333333333333,0.363333333333333,2.00779365709823
"100","Kris Bryant","3B",15.4698822272349,NA,NA,NA,NA,NA,3.547203304528,4.91500813813443,3.93971852592561,1.70549080744003,2.41677637261265,1.36246145120688,NA,NA,NA,NA,NA,63.6666666666667,22,71,6.66666666666667,0.351,1.36246145120688
"101","Curtis Granderson","OF",15.4271553899175,NA,NA,NA,NA,NA,3.56741077350836,4.36379751976165,3.83991053668864,2.09178662431532,1.78616610182573,1.56424993564352,NA,NA,NA,NA,NA,64,19.6666666666667,69.3333333333333,8,0.323,1.56424993564352
"102","Xander Bogaerts","SS",15.3205748396131,NA,NA,NA,NA,NA,3.95135268413506,3.81258690138886,4.17925770009433,1.41576894478355,2.06393491157711,1.96160860921127,NA,NA,NA,NA,NA,70.3333333333333,17.3333333333333,75,5.66666666666667,0.335333333333333,1.96160860921127
"103","Ben Zobrist","2B",15.3020072287959,NA,NA,NA,NA,NA,4.09280496699752,2.47393254248354,3.58040976467253,2.76780430384709,2.40176184235582,2.38705565079519,NA,NA,NA,NA,NA,72.6666666666667,11.6666666666667,65,10.3333333333333,0.350333333333333,2.38705565079519
"104","Adam Eaton","OF",15.2619425401281,NA,NA,NA,NA,NA,4.53736928456528,0.820300687365192,2.56236827445545,4.98900525088004,2.55190714492413,2.35289904286215,NA,NA,NA,NA,NA,80,4.66666666666667,48,18,0.357,2.35289904286215
"105","Dee Gordon","2B",15.1836361449422,NA,NA,NA,NA,NA,3.42595849064589,0.190345694939156,1.88367394764407,14.5498267185436,1.46335370130386,1.68365801171307,NA,NA,NA,NA,NA,61.6666666666667,2,36.6666666666667,51,0.308666666666667,1.68365801171307
"106","Daniel Murphy","2B",15.0807674805605,NA,NA,NA,NA,NA,3.91093774617435,2.00146629816401,3.30094739480901,3.73354384603533,1.92129687413721,2.13387219537777,NA,NA,NA,NA,NA,69.6666666666667,9.66666666666667,60.3333333333333,13.6666666666667,0.329,2.13387219537777
"107","Matt Carpenter","3B",15.0559732454423,NA,NA,NA,NA,NA,5.56795020256327,2.08021067221726,3.3408705905038,1.31919499056473,2.9197631362165,2.74774678959322,NA,NA,NA,NA,NA,97,10,61,5.33333333333333,0.373333333333333,2.74774678959322
"108","Manny Machado","3B",15.0376953541208,NA,NA,NA,NA,NA,3.95135268413506,3.97007564949537,4.05948811300997,1.31919499056473,1.84622422285306,1.7375839169157,NA,NA,NA,NA,NA,70.3333333333333,18,73,5.33333333333333,0.325666666666667,1.7375839169157
"109","Felix Hernandez","SP",15.0236869221037,6.10774549355861,-0.036909560283025,6.59714547109714,2.50937137371143,2.37654556666372,NA,NA,NA,NA,NA,NA,15,0,227,2.75,1.06,NA,NA,NA,NA,NA,NA
"110","Steve Pearce","1B",15.0073535036033,NA,NA,NA,NA,NA,3.890730277194,4.60003064192141,4.21918089578912,1.02947312790826,2.4918490238968,1.2679385607905,NA,NA,NA,NA,NA,69.3333333333333,20.6666666666667,75.6666666666667,4.33333333333333,0.354333333333333,1.2679385607905
"111","Victor Martinez","DH",14.9756001720212,NA,NA,NA,NA,NA,4.09280496699752,4.12756439760188,4.69825924412657,-0.0328403684988034,2.98732852237224,2.08981193179405,NA,NA,NA,NA,NA,72.6666666666667,18.6666666666667,83.6666666666667,0.666666666666667,0.376333333333333,2.08981193179405
"112","Corey Kluber","SP",14.9280351741543,6.10774549355861,-0.036909560283025,6.54506698452271,2.16463579827856,2.0956730548797,NA,NA,NA,NA,NA,NA,15,0,225.333333333333,3.03333333333333,1.11333333333333,NA,NA,NA,NA,NA,NA
"113","Rougned Odor","2B",14.8183148152715,NA,NA,NA,NA,NA,3.26429873880307,2.63142129059005,3.40075538404598,4.0232657086918,1.54593361771643,1.49857369314059,NA,NA,NA,NA,NA,59,12.3333333333333,62,14.6666666666667,0.312333333333333,1.49857369314059
"114","Matt Adams","1B",14.806671518495,NA,NA,NA,NA,NA,3.76948546331188,4.60003064192141,4.33895048287348,0.643177311032964,1.7711515715689,1.4550276193553,NA,NA,NA,NA,NA,67.3333333333333,20.6666666666667,77.6666666666667,3,0.322333333333333,1.4550276193553
"115","Oswaldo Arcia","OF",14.7866557912366,NA,NA,NA,NA,NA,3.66844811841012,5.15124126029419,4.03952651516258,0.643177311032964,1.55344088284485,1.28426258633675,NA,NA,NA,NA,NA,65.6666666666667,23,72.6666666666667,3,0.312666666666667,1.28426258633675
"116","Chris Sale","SP",14.7480658225712,5.81644006448957,-0.036909560283025,6.64922395767158,2.38769999414689,2.35899103467722,NA,NA,NA,NA,NA,NA,14.3333333333333,0,228.666666666667,2.85,1.06333333333333,NA,NA,NA,NA,NA,NA
"117","Kennys Vargas","DH",14.7415208997669,NA,NA,NA,NA,NA,3.85031533923329,5.15124126029419,4.39883527641566,-0.129414322717627,1.69607892028475,1.47054334654138,NA,NA,NA,NA,NA,68.6666666666667,23,78.6666666666667,0.333333333333333,0.319,1.47054334654138
"118","David Price","SP",14.6492161466226,6.25339820809313,-0.036909560283025,6.12843909192723,1.74284168245482,2.07811852289319,NA,NA,NA,NA,NA,NA,15.3333333333333,0,212,3.38,1.11666666666667,NA,NA,NA,NA,NA,NA
"119","Jayson Werth","OF",14.5773576844475,NA,NA,NA,NA,NA,3.68865558739047,3.34012065706934,4.07944971085737,1.51234289900238,3.06240117365639,1.95678883012794,NA,NA,NA,NA,NA,66,15.3333333333333,73.3333333333333,6,0.379666666666667,1.95678883012794
"120","Alex Rios","OF",14.5201186987513,NA,NA,NA,NA,NA,2.83994189021566,2.08021067221726,3.0214850249455,5.18215315931769,1.3882810500197,1.3963279520552,NA,NA,NA,NA,NA,52,10,55.6666666666667,18.6666666666667,0.305333333333333,1.3963279520552
"121","Madison Bumgarner","SP",14.4753357146706,6.10774549355861,-0.036909560283025,6.07636060535279,2.34308715497323,2.23610931077171,NA,NA,NA,NA,NA,NA,15,0,210.333333333333,2.88666666666667,1.08666666666667,NA,NA,NA,NA,NA,NA
"122","Stephen Strasburg","SP",14.4706600532386,5.81644006448957,-0.036909560283025,6.39924722211429,2.20924863745223,2.25366384275821,NA,NA,NA,NA,NA,NA,14.3333333333333,0,220.666666666667,2.99666666666667,1.08333333333333,NA,NA,NA,NA,NA,NA
"123","Pablo Sandoval","3B",14.4234550199199,NA,NA,NA,NA,NA,3.99176762209576,3.97007564949537,4.43875847211045,0.0637335857200205,2.13900756286127,1.95911969049825,NA,NA,NA,NA,NA,71,18,79.3333333333333,1,0.338666666666667,1.95911969049825
"124","Melky Cabrera","OF",14.3408360854139,NA,NA,NA,NA,NA,4.43633193966352,2.94639878680307,3.60037136251992,1.31919499056473,2.23660200953067,2.0385390058627,NA,NA,NA,NA,NA,78.3333333333333,13.6666666666667,65.3333333333333,5.33333333333333,0.343,2.0385390058627
"125","Jedd Gyorko","2B",14.3393395608897,NA,NA,NA,NA,NA,3.58761824248871,4.36379751976165,3.959680123773,0.932899173689435,1.49338276181752,1.49534450117692,NA,NA,NA,NA,NA,64.3333333333333,19.6666666666667,71.3333333333333,4,0.31,1.49534450117692
"126","Ryan Zimmerman","OF",14.3091377005953,NA,NA,NA,NA,NA,3.890730277194,4.04882002354863,4.2990272871787,0.450029402595316,2.33419645620008,1.62053071007863,NA,NA,NA,NA,NA,69.3333333333333,18.3333333333333,77,2.33333333333333,0.347333333333333,1.62053071007863
"127","Devin Mesoraco","C",14.2580504463701,NA,NA,NA,NA,NA,3.68865558739047,4.99375251218768,4.17925770009433,0.256881494157668,1.98135499516454,1.13950315253995,NA,NA,NA,NA,NA,66,22.3333333333333,75,1.66666666666667,0.331666666666667,1.13950315253995
"128","Michael Cuddyer","OF",14.2491411445959,NA,NA,NA,NA,NA,3.66844811841012,3.81258690138886,3.99960331946779,1.41576894478355,2.02639858593503,1.35273386054554,NA,NA,NA,NA,NA,65.6666666666667,17.3333333333333,72,5.66666666666667,0.333666666666667,1.35273386054554
"129","Jonathan Lucroy","C",13.9688012102966,NA,NA,NA,NA,NA,3.97156015311541,3.10388753490957,3.85987213453604,1.02947312790826,2.52938534953888,2.0040082598273,NA,NA,NA,NA,NA,70.6666666666667,14.3333333333333,69.6666666666667,4.33333333333333,0.356,2.0040082598273
"130","Brian McCann","C",13.8604955720561,NA,NA,NA,NA,NA,3.547203304528,5.22998563434745,3.93971852592561,-0.129414322717627,1.55344088284485,1.2730024299727,NA,NA,NA,NA,NA,63.6666666666667,23.3333333333333,71,0.333333333333333,0.312666666666667,1.2730024299727
"131","Nick Markakis","OF",13.775064520268,NA,NA,NA,NA,NA,4.47674687762422,2.7101656646433,3.26102419911423,1.02947312790826,2.07144217670553,2.29765465097795,NA,NA,NA,NA,NA,79,12.6666666666667,59.6666666666667,4.33333333333333,0.335666666666667,2.29765465097795
"132","Jon Lester","SP",13.7321443233743,5.81644006448957,-0.036909560283025,5.65973271275731,2.01457443014896,1.81480054309567,NA,NA,NA,NA,NA,NA,14.3333333333333,0,197,3.15666666666667,1.16666666666667,NA,NA,NA,NA,NA,NA
"133","Brett Lawrie","3B",13.7087754433616,NA,NA,NA,NA,NA,3.30471367676377,3.73384252733561,3.68021775390949,1.70549080744003,1.80868789721098,1.28451067791265,NA,NA,NA,NA,NA,59.6666666666667,17,66.6666666666667,6.66666666666667,0.324,1.28451067791265
"134","Howie Kendrick","2B",13.6666824230677,NA,NA,NA,NA,NA,3.26429873880307,2.00146629816401,3.42071698189338,3.05752616650356,2.04141311619187,1.92267423770372,NA,NA,NA,NA,NA,59,9.66666666666667,62.3333333333333,11.3333333333333,0.334333333333333,1.92267423770372
"135","Mark Teixeira","1B",13.5545514020152,NA,NA,NA,NA,NA,3.52699583554765,4.91500813813443,3.85987213453604,0.160307539938844,1.74862977618366,1.09236775385823,NA,NA,NA,NA,NA,63.3333333333333,22,69.6666666666667,1.33333333333333,0.321333333333333,1.09236775385823
"136","Dalton Pompey","OF",13.4986700147924,NA,NA,NA,NA,NA,2.57724479347108,1.37151130573797,2.48252188306588,5.95474479306828,1.61349900387217,1.11264723944921,NA,NA,NA,NA,NA,47.6666666666667,7,46.6666666666667,21.3333333333333,0.315333333333333,1.11264723944921
"137","Jhonny Peralta","SS",13.4669328475646,NA,NA,NA,NA,NA,3.58761824248871,3.41886503112259,3.89979533023082,0.836325219470612,1.83871695772464,1.7243290242519,NA,NA,NA,NA,NA,64.3333333333333,15.6666666666667,70.3333333333333,3.66666666666667,0.325333333333333,1.7243290242519
"138","Neil Walker","2B",13.4502015264564,NA,NA,NA,NA,NA,3.44616595962624,3.73384252733561,3.89979533023082,0.739751265251788,2.22158747927384,1.63064644401194,NA,NA,NA,NA,NA,62,17,70.3333333333333,3.33333333333333,0.342333333333333,1.63064644401194
"139","Chase Utley","2B",13.3256495615169,NA,NA,NA,NA,NA,3.58761824248871,2.78891003869656,3.40075538404598,1.80206476165885,2.1540220931181,1.74630113462681,NA,NA,NA,NA,NA,64.3333333333333,13,62,7,0.339333333333333,1.74630113462681
"140","Arismendy Alcantara","OF",13.2165549804492,NA,NA,NA,NA,NA,2.45599997958896,2.55267691653679,2.64221466584502,4.60270943400474,1.24564301257981,0.962953984473701,NA,NA,NA,NA,NA,45.6666666666667,12,49.3333333333333,16.6666666666667,0.299,0.962953984473701
"141","Erick Aybar","SS",13.2130779790419,NA,NA,NA,NA,NA,2.92077176613707,1.37151130573797,3.12129301418247,4.0232657086918,1.51590455720277,1.77623618429259,NA,NA,NA,NA,NA,53.3333333333333,7,57.3333333333333,14.6666666666667,0.311,1.77623618429259
"142","Johnny Cueto","SP",13.1719157612927,5.81644006448957,-0.036909560283025,5.1077007550683,2.24980576397374,2.06056399090669,NA,NA,NA,NA,NA,NA,14.3333333333333,0,179.333333333333,2.96333333333333,1.12,NA,NA,NA,NA,NA,NA
"143","Zack Greinke","SP",13.1542937176044,5.67078734995506,-0.036909560283025,5.24310482016183,2.21736006275653,2.00790039494719,NA,NA,NA,NA,NA,NA,14,0,183.666666666667,2.99,1.13,NA,NA,NA,NA,NA,NA
"144","Adam Wainwright","SP",13.1534230891346,6.10774549355861,-0.036909560283025,4.79522983562168,2.15652437297426,2.00790039494719,NA,NA,NA,NA,NA,NA,15,0,169.333333333333,3.04,1.13,NA,NA,NA,NA,NA,NA
"145","Lance Lynn","SP",13.1014417539261,5.67078734995506,-0.036909560283025,5.24310482016183,1.75906453306343,1.35838271144664,NA,NA,NA,NA,NA,NA,14,0,183.666666666667,3.36666666666667,1.25333333333333,NA,NA,NA,NA,NA,NA
"146","Marlon Byrd","OF",13.0938791881094,NA,NA,NA,NA,NA,3.32492114574412,4.12756439760188,3.64029455821471,0.643177311032964,1.29819386847872,1.35792177551568,NA,NA,NA,NA,NA,60,18.6666666666667,66,3,0.301333333333333,1.35792177551568
"147","Justin Morneau","1B",13.0522850615384,NA,NA,NA,NA,NA,3.66844811841012,3.65509815328236,4.07944971085737,-0.0328403684988034,2.27413833517275,1.68212944748739,NA,NA,NA,NA,NA,65.6666666666667,16.6666666666667,73.3333333333333,0.666666666666667,0.344666666666667,1.68212944748739
"148","Angel Pagan","OF",12.9939289783752,NA,NA,NA,NA,NA,3.547203304528,0.977789435471701,2.22302111104976,4.79585734244239,1.98135499516454,1.45005778488332,NA,NA,NA,NA,NA,63.6666666666667,5.33333333333333,42.3333333333333,17.3333333333333,0.331666666666667,1.45005778488332
"149","Nick Castellanos","3B",12.962210400988,NA,NA,NA,NA,NA,3.42595849064589,3.34012065706934,3.6602561560621,0.836325219470612,1.75613704131207,1.69954987774003,NA,NA,NA,NA,NA,61.6666666666667,15.3333333333333,66.3333333333333,3.66666666666667,0.321666666666667,1.69954987774003
"150","Justin Verlander","SP",12.8955817081536,5.67078734995506,-0.036909560283025,5.03479087386409,1.2358776009359,1.37593724343314,NA,NA,NA,NA,NA,NA,14,0,177,3.79666666666667,1.25,NA,NA,NA,NA,NA,NA
"151","Cole Hamels","SP",12.7409384945431,4.65121834821344,-0.036909560283025,5.83679956711039,1.87668019997582,1.92012773501468,NA,NA,NA,NA,NA,NA,11.6666666666667,0,202.666666666667,3.27,1.14666666666667,NA,NA,NA,NA,NA,NA
"152","Sonny Gray","SP",12.7200949558407,5.52513463542054,-0.036909560283025,4.98271238728965,1.73878596980267,1.37593724343314,NA,NA,NA,NA,NA,NA,13.6666666666667,0,175.333333333333,3.38333333333333,1.25,NA,NA,NA,NA,NA,NA
"153","Jordan Zimmermann","SP",12.6779908103809,5.67078734995506,-0.036909560283025,4.76398274367702,2.06324298197478,2.0956730548797,NA,NA,NA,NA,NA,NA,14,0,168.333333333333,3.11666666666667,1.11333333333333,NA,NA,NA,NA,NA,NA
"154","Marcus Semien","3B",12.6388214070752,NA,NA,NA,NA,NA,2.90056429715672,2.78891003869656,3.0414466227929,2.38150848697179,1.82370242746781,1.52639196145719,NA,NA,NA,NA,NA,53,13,56,9,0.324666666666667,1.52639196145719
"155","Julio Teheran","SP",12.6277570475127,5.23382920635151,-0.036909560283025,5.15977924164273,1.79556594693279,1.84990960706868,NA,NA,NA,NA,NA,NA,13,0,181,3.33666666666667,1.16,NA,NA,NA,NA,NA,NA
"156","Matt Wieters","C",12.5967749053779,NA,NA,NA,NA,NA,3.42595849064589,4.28505314570839,3.62033296036731,0.256881494157668,1.61349900387217,1.00854881449865,NA,NA,NA,NA,NA,61.6666666666667,19.3333333333333,65.6666666666667,1.66666666666667,0.315333333333333,1.00854881449865
"157","Domonic Brown","OF",12.54977891909,NA,NA,NA,NA,NA,3.06222404899954,3.49760940517585,3.38079378619859,1.31919499056473,1.57596267823009,1.28995668815127,NA,NA,NA,NA,NA,55.6666666666667,16,61.6666666666667,5.33333333333333,0.313666666666667,1.28995668815127
"158","Torii Hunter","OF",12.5226568786096,NA,NA,NA,NA,NA,3.32492114574412,3.10388753490957,3.52052497113034,0.932899173689435,1.62100626900059,1.64042405313616,NA,NA,NA,NA,NA,60,14.3333333333333,64,4,0.315666666666667,1.64042405313616
"159","Phil Hughes","SP",12.5050514455074,5.52513463542054,-0.036909560283025,4.7848141383068,1.35754898050044,1.83235507508217,NA,NA,NA,NA,NA,NA,13.6666666666667,0,169,3.69666666666667,1.16333333333333,NA,NA,NA,NA,NA,NA
"160","Jeff Samardzija","SP",12.4743680638465,4.65121834821344,-0.036909560283025,5.62848562081265,1.32104756663108,1.56903709528465,NA,NA,NA,NA,NA,NA,11.6666666666667,0,196,3.72666666666667,1.21333333333333,NA,NA,NA,NA,NA,NA
"161","Carl Crawford","OF",12.4216120155158,NA,NA,NA,NA,NA,2.45599997958896,1.52900005384448,2.46256028521848,5.08557920509886,1.69607892028475,0.888472491764987,NA,NA,NA,NA,NA,45.6666666666667,7.66666666666667,46.3333333333333,18.3333333333333,0.319,0.888472491764987
"162","Martin Prado","2B",12.3577890551456,NA,NA,NA,NA,NA,3.38554355268518,2.47393254248354,3.42071698189338,1.12604708212708,1.80868789721098,1.95154889595639,NA,NA,NA,NA,NA,61,11.6666666666667,62.3333333333333,4.66666666666667,0.324,1.95154889595639
"163","James Shields","SP",12.3511041953622,4.79687106274795,-0.036909560283025,5.30559900405115,1.86451306201936,1.84990960706868,NA,NA,NA,NA,NA,NA,12,0,185.666666666667,3.28,1.16,NA,NA,NA,NA,NA,NA
"164","Aramis Ramirez","3B",12.2462570096675,NA,NA,NA,NA,NA,3.34512861472448,3.41886503112259,3.76006414529907,0.353455448376492,2.11648576747602,1.36874377014489,NA,NA,NA,NA,NA,60.3333333333333,15.6666666666667,68,2,0.337666666666667,1.36874377014489
"165","Travis d'Arnaud","C",12.1442875838239,NA,NA,NA,NA,NA,3.28450620778342,3.81258690138886,3.56044816682513,0.353455448376492,1.87625328336672,1.13329085944998,NA,NA,NA,NA,NA,59.3333333333333,17.3333333333333,64.6666666666667,2,0.327,1.13329085944998
"166","Trevor Plouffe","3B",12.1169096822874,NA,NA,NA,NA,NA,3.22388380084236,3.49760940517585,3.46064017758816,0.54660335681414,1.59848447361534,1.38817294186687,NA,NA,NA,NA,NA,58.3333333333333,16,63,2.66666666666667,0.314666666666667,1.38817294186687
"167","Gerrit Cole","SP",12.0811950467981,5.08817649181699,-0.036909560283025,4.83689262488123,1.74284168245482,1.69191881919016,NA,NA,NA,NA,NA,NA,12.6666666666667,0,170.666666666667,3.38,1.19,NA,NA,NA,NA,NA,NA
"168","Masahiro Tanaka","SP",12.0676194645279,5.08817649181699,-0.036909560283025,4.79522983562168,1.88884733793227,2.1658911828257,NA,NA,NA,NA,NA,NA,12.6666666666667,0,169.333333333333,3.26,1.1,NA,NA,NA,NA,NA,NA
"169","Alex Cobb","SP",12.0114281365775,4.94252377728247,-0.036909560283025,4.86813971682589,1.99835157954036,1.69191881919016,NA,NA,NA,NA,NA,NA,12.3333333333333,0,171.666666666667,3.17,1.19,NA,NA,NA,NA,NA,NA
"170","Joe Mauer","1B",11.9904965614371,NA,NA,NA,NA,NA,3.70886305637082,1.8439775500575,3.50056337328295,0.643177311032964,3.04738664339956,2.29391527069288,NA,NA,NA,NA,NA,66.3333333333333,9,63.6666666666667,3,0.379,2.29391527069288
"171","R.A. Dickey","SP",11.9695019427008,5.23382920635151,-0.036909560283025,4.57650019200906,0.980367703850365,1.23550098754113,NA,NA,NA,NA,NA,NA,13,0,162.333333333333,4.00666666666667,1.27666666666667,NA,NA,NA,NA,NA,NA
"172","Yan Gomes","C",11.930974394403,NA,NA,NA,NA,NA,3.30471367676377,3.81258690138886,3.60037136251992,0.0637335857200205,1.6735571248995,1.14956886801038,NA,NA,NA,NA,NA,59.6666666666667,17.3333333333333,65.3333333333333,1,0.318,1.14956886801038
"173","Francisco Liriano","SP",11.9052616093753,4.79687106274795,-0.036909560283025,5.00354378191943,1.76312024571558,1.28816458350063,NA,NA,NA,NA,NA,NA,12,0,176,3.36333333333333,1.26666666666667,NA,NA,NA,NA,NA,NA
"174","Ian Kennedy","SP",11.8633982934165,4.3599129191444,-0.036909560283025,5.3472617933107,1.36160469315259,1.37593724343314,NA,NA,NA,NA,NA,NA,11,0,187,3.69333333333333,1.25,NA,NA,NA,NA,NA,NA
"175","Carlos Beltran","DH",11.8447032336458,NA,NA,NA,NA,NA,2.96118670409778,3.65509815328236,3.3408705905038,0.836325219470612,1.69607892028475,1.05122256629128,NA,NA,NA,NA,NA,54,16.6666666666667,61,3.66666666666667,0.319,1.05122256629128
"176","Russell Martin","C",11.8327487921016,NA,NA,NA,NA,NA,3.06222404899954,3.02514316085632,3.32090899265641,1.02947312790826,2.34921098645691,1.39499946168104,NA,NA,NA,NA,NA,55.6666666666667,14,60.6666666666667,4.33333333333333,0.348,1.39499946168104
"177","Tyson Ross","SP",11.7780176838177,4.65121834821344,-0.036909560283025,4.97229668997476,1.85640163671506,1.41104630740614,NA,NA,NA,NA,NA,NA,11.6666666666667,0,175,3.28666666666667,1.24333333333333,NA,NA,NA,NA,NA,NA
"178","Salvador Perez","C",11.743272320901,NA,NA,NA,NA,NA,3.26429873880307,3.41886503112259,3.58040976467253,0.0637335857200205,1.51590455720277,1.41596520058277,NA,NA,NA,NA,NA,59,15.6666666666667,65,1,0.311,1.41596520058277
"179","Yordano Ventura","SP",11.7429021442544,5.08817649181699,-0.036909560283025,4.53483740274951,1.46299750945638,1.21794645555462,NA,NA,NA,NA,NA,NA,12.6666666666667,0,161,3.61,1.28,NA,NA,NA,NA,NA,NA
"180","Scooter Gennett","2B",11.7003994772965,NA,NA,NA,NA,NA,3.20367633186201,2.08021067221726,3.06140822064029,1.70549080744003,1.628513534129,1.64961344513689,NA,NA,NA,NA,NA,58,10,56.3333333333333,6.66666666666667,0.316,1.64961344513689
"181","Gio Gonzalez","SP",11.6613726652779,4.65121834821344,-0.036909560283025,4.88897111145567,1.67389456736825,1.42860083939264,NA,NA,NA,NA,NA,NA,11.6666666666667,0,172.333333333333,3.43666666666667,1.24,NA,NA,NA,NA,NA,NA
"182","Hyun-Jin Ryu","SP",11.6060253716848,5.08817649181699,-0.036909560283025,4.35777054839643,1.89290305058442,1.86746413905518,NA,NA,NA,NA,NA,NA,12.6666666666667,0,155.333333333333,3.25666666666667,1.15666666666667,NA,NA,NA,NA,NA,NA
"183","Andrelton Simmons","SS",11.5915827878836,NA,NA,NA,NA,NA,2.92077176613707,2.31644379437703,3.06140822064029,1.6089168532212,1.40329558027653,1.68404215350801,NA,NA,NA,NA,NA,53.3333333333333,11,56.3333333333333,6.33333333333333,0.306,1.68404215350801
"184","Rick Porcello","SP",11.4963343170791,5.52513463542054,-0.036909560283025,3.80573859070742,1.33321470458753,1.30571911548713,NA,NA,NA,NA,NA,NA,13.6666666666667,0,137.666666666667,3.71666666666667,1.26333333333333,NA,NA,NA,NA,NA,NA
"185","Hisashi Iwakuma","SP",11.476339547837,4.94252377728247,-0.036909560283025,4.33693915376665,1.77934309632418,2.06056399090669,NA,NA,NA,NA,NA,NA,12.3333333333333,0,154.666666666667,3.35,1.12,NA,NA,NA,NA,NA,NA
"186","Brad Miller","SS",11.4735557536481,NA,NA,NA,NA,NA,2.90056429715672,2.47393254248354,2.92167703570854,2.09178662431532,1.66604985977108,1.08559525398397,NA,NA,NA,NA,NA,53,11.6666666666667,54,8,0.317666666666667,1.08559525398397
"187","Aaron Hill","2B",11.4459821181563,NA,NA,NA,NA,NA,3.08243151797989,2.7101656646433,3.26102419911423,1.02947312790826,1.76364430644049,1.36288760851063,NA,NA,NA,NA,NA,56,12.6666666666667,59.6666666666667,4.33333333333333,0.322,1.36288760851063
"188","Chris Tillman","SP",11.4231021707069,4.94252377728247,-0.036909560283025,4.33693915376665,1.0695933821977,1.21794645555462,NA,NA,NA,NA,NA,NA,12.3333333333333,0,154.666666666667,3.93333333333333,1.28,NA,NA,NA,NA,NA,NA
"189","Jered Weaver","SP",11.3415466383148,5.23382920635151,-0.036909560283025,3.97238974774561,1.25210045154451,1.53392803131165,NA,NA,NA,NA,NA,NA,13,0,143,3.78333333333333,1.22,NA,NA,NA,NA,NA,NA
"190","Alex Wood","SP",11.3249995669537,4.3599129191444,-0.036909560283025,4.80564553293657,1.87262448732367,1.63925522323066,NA,NA,NA,NA,NA,NA,11,0,169.666666666667,3.27333333333333,1.2,NA,NA,NA,NA,NA,NA
"191","Collin McHugh","SP",11.2961914705698,4.50556563367892,-0.036909560283025,4.67024146784304,1.40621753232626,1.53392803131165,NA,NA,NA,NA,NA,NA,11.3333333333333,0,165.333333333333,3.65666666666667,1.22,NA,NA,NA,NA,NA,NA
"192","Matt Shoemaker","SP",11.2518038589,4.94252377728247,-0.036909560283025,4.17028799672846,1.47922036006498,1.76213694713617,NA,NA,NA,NA,NA,NA,12.3333333333333,0,149.333333333333,3.59666666666667,1.17666666666667,NA,NA,NA,NA,NA,NA
"193","Dallas Keuchel","SP",11.2030977141502,4.79687106274795,-0.036909560283025,4.23278218061778,1.36566040580475,1.21794645555462,NA,NA,NA,NA,NA,NA,12,0,151.333333333333,3.69,1.28,NA,NA,NA,NA,NA,NA
"194","Danny Salazar","SP",11.1328035817206,4.21426020460989,-0.036909560283025,4.86813971682589,1.42649609558702,1.67436428720366,NA,NA,NA,NA,NA,NA,10.6666666666667,0,171.666666666667,3.64,1.19333333333333,NA,NA,NA,NA,NA,NA
"195","Jake Arrieta","SP",11.1305300990339,4.3599129191444,-0.036909560283025,4.65982577052815,1.63333744084674,1.55148256329815,NA,NA,NA,NA,NA,NA,11,0,165,3.47,1.21666666666667,NA,NA,NA,NA,NA,NA
"196","Matt Harvey","SP",11.1257879049076,4.06860749007537,-0.036909560283025,4.88897111145567,2.17680293623502,2.1132275868662,NA,NA,NA,NA,NA,NA,10.3333333333333,0,172.333333333333,3.02333333333333,1.11,NA,NA,NA,NA,NA,NA
"197","John Lackey","SP",11.1108399746949,4.79687106274795,-0.036909560283025,4.18070369404335,1.36160469315259,1.55148256329815,NA,NA,NA,NA,NA,NA,12,0,149.666666666667,3.69333333333333,1.21666666666667,NA,NA,NA,NA,NA,NA
"198","Drew Hutchison","SP",11.1088828325849,4.50556563367892,-0.036909560283025,4.55566879737928,0.883030600198732,1.32327364747363,NA,NA,NA,NA,NA,NA,11.3333333333333,0,161.666666666667,4.08666666666667,1.26,NA,NA,NA,NA,NA,NA
"199","J.J. Hardy","SS",11.1086873258638,NA,NA,NA,NA,NA,3.10263898696025,3.34012065706934,3.3408705905038,-0.129414322717627,1.26065754283664,1.45447141404805,NA,NA,NA,NA,NA,56.3333333333333,15.3333333333333,61,0.333333333333333,0.299666666666667,1.45447141404805
"200","Jose Quintana","SP",11.1042568127344,4.3599129191444,-0.036909560283025,4.58691588932394,1.32915899193538,1.37593724343314,NA,NA,NA,NA,NA,NA,11,0,162.666666666667,3.72,1.25,NA,NA,NA,NA,NA,NA
"201","Brandon Phillips","2B",11.0800662929495,NA,NA,NA,NA,NA,2.7793194832746,2.63142129059005,3.12129301418247,1.12604708212708,1.3882810500197,1.42198542277528,NA,NA,NA,NA,NA,51,12.3333333333333,57.3333333333333,4.66666666666667,0.305333333333333,1.42198542277528
"202","Wade Miley","SP",11.0640619226074,4.65121834821344,-0.036909560283025,4.30569206182199,1.01281340506758,0.989737539730106,NA,NA,NA,NA,NA,NA,11.6666666666667,0,153.666666666667,3.98,1.32333333333333,NA,NA,NA,NA,NA,NA
