"name","perf.index","std.w","std.sv","std.k","std.era","std.whip","std.r","std.hr","std.rbi","std.sb","std.obp","std.w.obp","w","sv","k","era","whip","r","hr","rbi","sb","obp","w.obp"
"4758",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.862772491030606,NA,NA,NA,NA,NA,NA,0,0,0,0,0.282,NA
"4759",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.569989151022397,NA,NA,NA,NA,NA,NA,0,0,0,0,0.269,NA
"4760",NA,-2.12047200712634,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.13303403565357,-0.987838094520939,NA,NA,NA,NA,NA,0,0,0,0,0.294,-0.987838094520939
"4761",NA,-1.38707029289968,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.930337877186347,-0.254436380294275,NA,NA,NA,NA,NA,0,0,0,0,0.285,-0.254436380294275
"4762",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.682598127948632,NA,NA,NA,NA,NA,NA,0,0,0,0,0.274,NA
"4763",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.06546864949783,NA,NA,NA,NA,NA,NA,0,0,0,0,0.291,NA
"4764",NA,-1.50920037371929,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,-0.376566461113886,NA,NA,NA,NA,NA,0,0,0,0,0.277,-0.376566461113886
"4765",NA,2.46003224866599,NA,NA,NA,NA,NA,0.839402461160751,1.13527818357821,0.945478848816567,0.0637335857200205,0.817728900260114,-0.523860830609561,NA,NA,NA,NA,NA,19,6,21,1,0.28,-0.523860830609561
"4766",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.795207104874867,NA,NA,NA,NA,NA,NA,0,0,0,0,0.279,NA
"4767",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.795207104874867,NA,NA,NA,NA,NA,NA,0,0,0,0,0.279,NA
"4768",NA,-1.52324555809663,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.682598127948632,-0.390611645491224,NA,NA,NA,NA,NA,0,0,0,0,0.274,-0.390611645491224
"4769",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.660076332563385,NA,NA,NA,NA,NA,NA,0,0,0,0,0.273,NA
"4770",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.727641718719126,NA,NA,NA,NA,NA,NA,0,0,0,0,0.276,NA
"4771",NA,-1.98850129391928,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.862772491030606,-0.855867381313873,NA,NA,NA,NA,NA,0,0,0,0,0.282,-0.855867381313873
"4772",NA,-1.99664029819948,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.04294685411258,-0.864006385594074,NA,NA,NA,NA,NA,0,0,0,0,0.29,-0.864006385594074
"4773",NA,-0.811808901976111,NA,NA,NA,NA,NA,-0.191178456837233,-0.0458874272206081,-0.132447434942689,-0.225988276936451,0.817728900260114,-0.216307306039129,NA,NA,NA,NA,NA,2,1,3,0,0.28,-0.216307306039129
"4774",NA,-2.01720388865963,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.17807762642406,-0.884569976054228,NA,NA,NA,NA,NA,0,0,0,0,0.296,-0.884569976054228
"4775",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.592510946407644,NA,NA,NA,NA,NA,NA,0,0,0,0,0.27,NA
"4776",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.592510946407644,NA,NA,NA,NA,NA,NA,0,0,0,0,0.27,NA
"4777",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,NA,NA,NA,NA,NA,NA,0,0,0,0,0.277,NA
"4778",NA,-0.996245673650984,NA,NA,NA,NA,NA,-0.191178456837233,-0.282120549380372,-0.19233222848487,0.0637335857200205,0.975381467956841,-0.394348024668529,NA,NA,NA,NA,NA,2,0,2,1,0.287,-0.394348024668529
"4779",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.682598127948632,NA,NA,NA,NA,NA,NA,0,0,0,0,0.274,NA
"4780",NA,-1.54544775340081,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.682598127948632,-0.412813840795401,NA,NA,NA,NA,NA,0,0,0,0,0.274,-0.412813840795401
"4781",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,NA,NA,NA,NA,NA,NA,0,0,0,0,0.277,NA
"4782",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.40329558027653,NA,NA,NA,NA,NA,NA,0,0,0,0,0.306,NA
"4783",NA,-1.41506162509785,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.637554537178138,-0.282427712492445,NA,NA,NA,NA,NA,0,0,0,0,0.272,-0.282427712492445
"4784",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,NA,NA,NA,NA,NA,NA,0,0,0,0,0.277,NA
"4785",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.997903263342088,NA,NA,NA,NA,NA,NA,0,0,0,0,0.288,NA
"4786",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.997903263342088,NA,NA,NA,NA,NA,NA,0,0,0,0,0.288,NA
"4787",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.569989151022397,NA,NA,NA,NA,NA,NA,0,0,0,0,0.269,NA
"4788",NA,-2.23243733591902,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,-1.09980342331362,NA,NA,NA,NA,NA,0,0,0,0,0.277,-1.09980342331362
"4789",NA,-1.48111000496461,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.885294286415853,-0.34847609235921,NA,NA,NA,NA,NA,0,0,0,0,0.283,-0.34847609235921
"4790",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,NA,NA,NA,NA,NA,NA,0,0,0,0,0.278,NA
"4791",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.997903263342088,NA,NA,NA,NA,NA,NA,0,0,0,0,0.288,NA
"4792",NA,-1.39543438026285,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.24564301257981,-0.262800467657446,NA,NA,NA,NA,NA,0,0,0,0,0.299,-0.262800467657446
"4793",NA,-2.65748422979988,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.705119923333879,-1.52485031719448,NA,NA,NA,NA,NA,0,0,0,0,0.275,-1.52485031719448
"4794",NA,-0.863545581715605,NA,NA,NA,NA,NA,0.0513111709269982,-0.0458874272206081,-0.0126778478583275,0.0637335857200205,1.2906866033503,-0.920025063283688,NA,NA,NA,NA,NA,6,1,5,1,0.301,-0.920025063283688
"4795",NA,-1.88514314221938,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.84025069564536,-0.752509229613973,NA,NA,NA,NA,NA,0,0,0,0,0.281,-0.752509229613973
"4796",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.795207104874867,NA,NA,NA,NA,NA,NA,0,0,0,0,0.279,NA
"4797",NA,-2.00242943509347,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.975381467956841,-0.869795522488066,NA,NA,NA,NA,NA,0,0,0,0,0.287,-0.869795522488066
"4798",NA,-2.04264728035858,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,-0.910013367753175,NA,NA,NA,NA,NA,0,0,0,0,0.278,-0.910013367753175
"4799",NA,-1.73798382257348,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.569989151022397,-0.60534990996808,NA,NA,NA,NA,NA,0,0,0,0,0.269,-0.60534990996808
"4800",NA,-2.19768450790843,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.04294685411258,-1.06505059530302,NA,NA,NA,NA,NA,0,0,0,0,0.29,-1.06505059530302
"4801",NA,-1.71335072997323,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.389814787940421,-0.580716817367825,NA,NA,NA,NA,NA,0,0,0,0,0.261,-0.580716817367825
"4802",NA,-1.42715308831501,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.660076332563385,-0.294519175709602,NA,NA,NA,NA,NA,0,0,0,0,0.273,-0.294519175709602
"4803",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.2906866033503,NA,NA,NA,NA,NA,NA,0,0,0,0,0.301,NA
"4804",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.930337877186347,NA,NA,NA,NA,NA,NA,0,0,0,0,0.285,NA
"4805",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.637554537178138,NA,NA,NA,NA,NA,NA,0,0,0,0,0.272,NA
"4806",NA,2.87329171517848,NA,NA,NA,NA,NA,0.839402461160751,0.426578817098919,0.765824468190024,0.932899173689435,1.02042505872734,-0.0914132049606445,NA,NA,NA,NA,NA,19,3,18,4,0.289,-0.0914132049606445
"4807",NA,-2.37417665492699,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.615032741792891,-1.24154274232159,NA,NA,NA,NA,NA,0,0,0,0,0.271,-1.24154274232159
"4808",NA,-0.515594380185806,NA,NA,NA,NA,NA,0.0513111709269982,-0.282120549380372,0.0472069456838534,0.0637335857200205,1.08799044488308,-0.395725533136307,NA,NA,NA,NA,NA,6,0,6,1,0.292,-0.395725533136307
"4809",NA,-1.74271056731586,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.17807762642406,-0.610076654710453,NA,NA,NA,NA,NA,0,0,0,0,0.296,-0.610076654710453
"4810",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.795207104874867,NA,NA,NA,NA,NA,NA,0,0,0,0,0.279,NA
"4811",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.885294286415853,NA,NA,NA,NA,NA,NA,0,0,0,0,0.283,NA
"4812",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.862772491030606,NA,NA,NA,NA,NA,NA,0,0,0,0,0.282,NA
"4813",NA,-1.58338775786626,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.817728900260114,-0.450753845260852,NA,NA,NA,NA,NA,0,0,0,0,0.28,-0.450753845260852
"4814",NA,-1.65719700243383,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,-0.524563089828428,NA,NA,NA,NA,NA,0,0,0,0,0.278,-0.524563089828428
"4815",NA,-1.85478393598836,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.84025069564536,-0.722150023382957,NA,NA,NA,NA,NA,0,0,0,0,0.281,-0.722150023382957
"4816",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.2906866033503,NA,NA,NA,NA,NA,NA,0,0,0,0,0.301,NA
"4817",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,NA,NA,NA,NA,NA,NA,0,0,0,0,0.277,NA
"4818",NA,-1.35628793047268,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.637554537178138,-0.223654017867275,NA,NA,NA,NA,NA,0,0,0,0,0.272,-0.223654017867275
"4819",NA,-1.65101171931381,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.975381467956841,-0.518377806708408,NA,NA,NA,NA,NA,0,0,0,0,0.287,-0.518377806708408
"4820",NA,-2.17029639837262,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,-1.03766248576721,NA,NA,NA,NA,NA,0,0,0,0,0.278,-1.03766248576721
"4821",NA,-1.97224129200551,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.13303403565357,-0.839607379400108,NA,NA,NA,NA,NA,0,0,0,0,0.294,-0.839607379400108
"4822",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.862772491030606,NA,NA,NA,NA,NA,NA,0,0,0,0,0.282,NA
"4823",NA,-1.73158245969381,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.367292992555174,-0.598948547088408,NA,NA,NA,NA,NA,0,0,0,0,0.26,-0.598948547088408
"4824",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.615032741792891,NA,NA,NA,NA,NA,NA,0,0,0,0,0.271,NA
"4825",NA,-1.63650736544722,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.26816480796505,-0.503873452841811,NA,NA,NA,NA,NA,0,0,0,0,0.3,-0.503873452841811
"4826",NA,-1.82863828507055,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.15555583103882,-0.696004372465143,NA,NA,NA,NA,NA,0,0,0,0,0.295,-0.696004372465143
"4827",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,NA,NA,NA,NA,NA,NA,0,0,0,0,0.278,NA
"4828",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.637554537178138,NA,NA,NA,NA,NA,NA,0,0,0,0,0.272,NA
"4829",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.31320839873555,NA,NA,NA,NA,NA,NA,0,0,0,0,0.302,NA
"4830",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.727641718719126,NA,NA,NA,NA,NA,NA,0,0,0,0,0.276,NA
"4831",NA,1.1094025920759,NA,NA,NA,NA,NA,0.233178391750172,-0.0458874272206081,0.166976532768215,0.932899173689435,0.885294286415853,-0.177764078911319,NA,NA,NA,NA,NA,9,1,8,4,0.283,-0.177764078911319
"4832",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.524945560251903,NA,NA,NA,NA,NA,NA,0,0,0,0,0.267,NA
"4833",NA,-0.363582783395504,NA,NA,NA,NA,NA,-0.0699336429551176,-0.0458874272206081,-0.0725626414005083,0.0637335857200205,0.84025069564536,-0.23893265753929,NA,NA,NA,NA,NA,4,1,4,1,0.281,-0.23893265753929
"4834",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.682598127948632,NA,NA,NA,NA,NA,NA,0,0,0,0,0.274,NA
"4835",NA,-1.68031753671653,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.660076332563385,-0.547683624111124,NA,NA,NA,NA,NA,0,0,0,0,0.273,-0.547683624111124
"4836",NA,-1.92875524037568,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.04294685411258,-0.796121327770272,NA,NA,NA,NA,NA,0,0,0,0,0.29,-0.796121327770272
"4837",NA,-1.88413477000767,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.727641718719126,-0.751500857402267,NA,NA,NA,NA,NA,0,0,0,0,0.276,-0.751500857402267
"4838",NA,-1.3116613782774,NA,NA,NA,NA,NA,-0.130556049896175,-0.0458874272206081,-0.132447434942689,-0.225988276936451,0.32224940178468,-0.776782189281476,NA,NA,NA,NA,NA,3,1,3,0,0.258,-0.776782189281476
"4839",NA,-1.36851444353962,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.24564301257981,-0.235880530934215,NA,NA,NA,NA,NA,0,0,0,0,0.299,-0.235880530934215
"4840",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,NA,NA,NA,NA,NA,NA,0,0,0,0,0.278,NA
"4841",NA,0.188405640412866,NA,NA,NA,NA,NA,0.415045612573346,0.190345694939156,0.406515706936939,0.0637335857200205,1.15555583103882,-0.887234959756594,NA,NA,NA,NA,NA,12,2,12,1,0.295,-0.887234959756594
"4842",NA,5.08214966014303,NA,NA,NA,NA,NA,1.2031369028071,0.899045061418447,1.18501802298529,1.80206476165885,0.705119923333879,-0.0071150887266586,NA,NA,NA,NA,NA,25,5,25,7,0.275,-0.0071150887266586
"4843",NA,5.36528737822804,NA,NA,NA,NA,NA,1.32438171668921,1.8439775500575,1.54432678423838,0.643177311032964,0.457380174096162,0.00942401620998911,NA,NA,NA,NA,NA,27,9,31,3,0.264,0.00942401620998911
"4844",NA,-1.90791254689264,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.84025069564536,-0.775278634287235,NA,NA,NA,NA,NA,0,0,0,0,0.281,-0.775278634287235
"4845",NA,-1.43654355453652,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.975381467956841,-0.303909641931117,NA,NA,NA,NA,NA,0,0,0,0,0.287,-0.303909641931117
"4846",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.952859672571594,NA,NA,NA,NA,NA,NA,0,0,0,0,0.286,NA
"4847",NA,-1.70787670939539,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.885294286415853,-0.575242796789991,NA,NA,NA,NA,NA,0,0,0,0,0.283,-0.575242796789991
"4848",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.84025069564536,NA,NA,NA,NA,NA,NA,0,0,0,0,0.281,NA
"4849",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.660076332563385,NA,NA,NA,NA,NA,NA,0,0,0,0,0.273,NA
"4850",NA,-1.95115550879287,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.952859672571594,-0.818521596187463,NA,NA,NA,NA,NA,0,0,0,0,0.286,-0.818521596187463
"4851",NA,2.93121996820054,NA,NA,NA,NA,NA,0.718157647278635,0.190345694939156,0.586170087563481,1.22262103634591,0.84025069564536,0.213925502073361,NA,NA,NA,NA,NA,17,2,15,5,0.281,0.213925502073361
"4852",NA,-1.62372264633451,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.817728900260114,-0.491088733729106,NA,NA,NA,NA,NA,0,0,0,0,0.28,-0.491088733729106
"4853",NA,-1.80688625593231,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.637554537178138,-0.674252343326906,NA,NA,NA,NA,NA,0,0,0,0,0.272,-0.674252343326906
"4854",NA,-1.75692681483625,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.15555583103882,-0.624292902230849,NA,NA,NA,NA,NA,0,0,0,0,0.295,-0.624292902230849
"4855",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.997903263342088,NA,NA,NA,NA,NA,NA,0,0,0,0,0.288,NA
"4856",NA,-2.07676987573686,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.592510946407644,-0.944135963131452,NA,NA,NA,NA,NA,0,0,0,0,0.27,-0.944135963131452
"4857",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.02042505872734,NA,NA,NA,NA,NA,NA,0,0,0,0,0.289,NA
"4858",NA,-1.69375049510819,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.750163514104373,-0.561116582502783,NA,NA,NA,NA,NA,0,0,0,0,0.277,-0.561116582502783
"4859",NA,-1.44516873827594,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.54746735563715,-0.312534825670534,NA,NA,NA,NA,NA,0,0,0,0,0.268,-0.312534825670534
"4860",NA,-1.75313641571904,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.524945560251903,-0.620502503113631,NA,NA,NA,NA,NA,0,0,0,0,0.267,-0.620502503113631
"4861",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.08799044488308,NA,NA,NA,NA,NA,NA,0,0,0,0,0.292,NA
"4862",NA,-1.38177633878822,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.795207104874867,-0.249142426182817,NA,NA,NA,NA,NA,0,0,0,0,0.279,-0.249142426182817
"4863",NA,-1.40860624227826,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.569989151022397,-0.27597232967286,NA,NA,NA,NA,NA,0,0,0,0,0.269,-0.27597232967286
"4864",NA,-1.94928281754256,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.367292992555174,-0.816648904937151,NA,NA,NA,NA,NA,0,0,0,0,0.26,-0.816648904937151
"4865",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.885294286415853,NA,NA,NA,NA,NA,NA,0,0,0,0,0.283,NA
"4866",NA,4.92428210016689,NA,NA,NA,NA,NA,1.08189208892498,0.190345694939156,1.06524843590093,2.09178662431532,1.11051224026832,0.495009256086502,NA,NA,NA,NA,NA,23,2,23,8,0.293,0.495009256086502
"4867",NA,-1.29141226477635,NA,NA,NA,NA,NA,-0.251800863778291,-0.282120549380372,-0.252217022027051,-0.225988276936451,0.795207104874867,-0.279285552654181,NA,NA,NA,NA,NA,1,0,1,0,0.279,-0.279285552654181
"4868",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.77268530948962,NA,NA,NA,NA,NA,NA,0,0,0,0,0.278,NA
"4869",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.817728900260114,NA,NA,NA,NA,NA,NA,0,0,0,0,0.28,NA
"4870",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.975381467956841,NA,NA,NA,NA,NA,NA,0,0,0,0,0.287,NA
"4871",NA,-1.95724175535638,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.344771197169927,-0.824607842750976,NA,NA,NA,NA,NA,0,0,0,0,0.259,-0.824607842750976
"4872",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.637554537178138,NA,NA,NA,NA,NA,NA,0,0,0,0,0.272,NA
"4873",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.817728900260114,NA,NA,NA,NA,NA,NA,0,0,0,0,0.28,NA
"4874",NA,-1.7542708344572,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,1.15555583103882,-0.621636921851801,NA,NA,NA,NA,NA,0,0,0,0,0.295,-0.621636921851801
"4875",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.502423764866656,NA,NA,NA,NA,NA,NA,0,0,0,0,0.266,NA
"4876",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.682598127948632,NA,NA,NA,NA,NA,NA,0,0,0,0,0.274,NA
"4877",NA,-2.16660503581191,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.524945560251903,-1.0339711232065,NA,NA,NA,NA,NA,0,0,0,0,0.267,-1.0339711232065
"4878",NA,-0.54647793607567,NA,NA,NA,NA,NA,-0.130556049896175,-0.282120549380372,-0.132447434942689,0.0637335857200205,0.9078160818011,-0.0650874875764544,NA,NA,NA,NA,NA,3,0,3,1,0.284,-0.0650874875764544
"4879",NA,-2.20706597080662,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.997903263342088,-1.07443205820122,NA,NA,NA,NA,NA,0,0,0,0,0.288,-1.07443205820122
"4880",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,0.9078160818011,NA,NA,NA,NA,NA,NA,0,0,0,0,0.284,NA
"4881",NA,1.6331037341787,NA,NA,NA,NA,NA,0.718157647278635,0.190345694939156,0.646054881105662,0.353455448376492,1.20059942180931,-0.274909937521241,NA,NA,NA,NA,NA,17,2,16,2,0.297,-0.274909937521241
